,avg_unemployment,survey_year,Outcome,number_of_internships,primary_major,Gender,primary_college,Outcome_binary,Total Unique Fairs Attended,total_apps,Educations Cumulative Gpa,ipp_flag,Internship_binary,binary_cont_education,binary_still_looking,fairs_above_avg,apps_above_avg,Appointment_Count,appointment_binary
2711,3.6,2023,Still Looking,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,2,47,,0,0,0,1,1,0,0.0,0
2712,3.6,2023,Still Looking,0,European Studies,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,1,0,0,0.0,0
2713,3.6,2023,Working,2,Architecture,Male,School of Architecture,1,0,6,,0,1,0,0,0,0,2.0,1
2714,3.6,2023,Working,1,Architecture,Female,School of Architecture,1,0,51,3.7,0,1,0,0,0,1,0.0,0
2715,3.6,2023,Not Seeking,2,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,6,16,,0,1,0,0,1,0,2.0,1
2716,3.6,2023,Working,1,Architecture,Male,School of Architecture,1,1,4,4.0,0,1,0,0,0,0,0.0,0
2717,3.6,2023,Working,1,Architecture,Male,School of Architecture,1,1,4,,0,1,0,0,0,0,0.0,0
2718,3.6,2023,Continuing Education,2,Art - Studio Art,Female,College and Graduate School of Arts & Sciences,0,6,53,3.91,0,1,1,0,1,1,0.0,0
2719,3.6,2023,Continuing Education,2,Art - Studio Art,Female,College and Graduate School of Arts & Sciences,0,6,53,3.99,0,1,1,0,1,1,0.0,0
2720,3.6,2023,Continuing Education,2,Art - Studio Art,Female,College and Graduate School of Arts & Sciences,0,6,53,4.0,0,1,1,0,1,1,0.0,0
2721,3.6,2023,Working,3,Architecture,Female,School of Architecture,1,1,32,3.89,0,1,0,0,0,0,0.0,0
2722,3.6,2023,Working,3,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,26,3.81,0,1,0,0,0,0,0.0,0
2723,3.6,2023,Working,1,Data Science,Male,School of Data Science,1,6,28,,0,1,0,0,1,0,0.0,0
2724,3.6,2023,Working,2,Data Science,Female,School of Data Science,1,1,22,3.84,0,1,0,0,0,0,0.0,0
2725,3.6,2023,Working,2,Data Science,Female,School of Data Science,1,1,22,4.0,0,1,0,0,0,0,0.0,0
2726,3.6,2023,Still Looking,3,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,0,1,0,0,5.0,1
2727,3.6,2023,Still Looking,3,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,3.73,0,1,0,1,0,0,5.0,1
2728,3.6,2023,Continuing Education,1,Education - Kinesiology,Female,School of Education and Human Development,0,14,41,3.7,0,1,1,0,1,0,4.0,1
2729,3.6,2023,Continuing Education,1,Education - Kinesiology,Female,School of Education and Human Development,0,14,41,,0,1,1,0,1,0,4.0,1
2730,3.6,2023,Continuing Education,1,Education - Kinesiology,Female,School of Education and Human Development,0,14,41,4.45,0,1,1,0,1,0,4.0,1
2731,3.6,2023,Continuing Education,1,Media Studies,Female,College and Graduate School of Arts & Sciences,0,5,79,,0,1,1,0,1,1,0.0,0
2732,3.6,2023,Working,3,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,10,247,3.61,1,1,0,0,1,1,0.0,0
2733,3.6,2023,Working,3,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,10,247,,1,1,0,0,1,1,0.0,0
2734,3.6,2023,Working,2,Architecture,Male,School of Architecture,1,0,14,,0,1,0,0,0,0,0.0,0
2735,3.6,2023,Still Looking,0,Anthropology,Female,College and Graduate School of Arts & Sciences,0,2,0,,0,0,0,1,1,0,0.0,0
2736,3.6,2023,Working,1,Data Science,Male,School of Data Science,1,3,163,,0,1,0,0,1,1,1.0,1
2737,3.6,2023,Working,1,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,1,9,3.87,0,1,0,0,0,0,1.0,1
2738,3.6,2023,Working,2,Architecture,Female,School of Architecture,1,1,0,,0,1,0,0,0,0,0.0,0
2739,3.6,2023,Still Looking,2,Architecture,Female,School of Architecture,0,2,25,,0,1,0,1,1,0,0.0,0
2740,3.6,2023,Working,1,Biology,Female,College and Graduate School of Arts & Sciences,1,2,6,,1,1,0,0,1,0,9.0,1
2741,3.6,2023,Still Looking,2,Architecture - Landscape Architecture,Female,School of Architecture,0,0,0,,0,1,0,1,0,0,0.0,0
2742,3.6,2023,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,67,3.81,0,1,0,0,0,1,0.0,0
2743,3.6,2023,Still Looking,0,English,Female,College and Graduate School of Arts & Sciences,0,0,5,3.52,0,0,0,1,0,0,1.0,1
2744,3.6,2023,Military,0,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,0,0,0,3.7,0,0,0,0,0,0,0.0,0
2745,3.6,2023,Working,0,Architecture,Female,School of Architecture,1,1,63,,0,0,0,0,0,1,0.0,0
2746,3.6,2023,Working,1,Economics,Female,College and Graduate School of Arts & Sciences,1,6,73,3.56,0,1,0,0,1,1,0.0,0
2747,3.6,2023,Working,1,Economics,Female,College and Graduate School of Arts & Sciences,1,6,73,4.0,0,1,0,0,1,1,0.0,0
2748,3.6,2023,Still Looking,2,Spanish,Female,College and Graduate School of Arts & Sciences,0,4,142,3.92,0,1,0,1,1,1,0.0,0
2749,3.6,2023,Still Looking,2,Spanish,Female,College and Graduate School of Arts & Sciences,0,4,142,,0,1,0,1,1,1,0.0,0
2750,3.6,2023,Working,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,5,5,3.9,0,1,0,0,1,0,0.0,0
2751,3.6,2023,Continuing Education,1,Mathematics,Male,College and Graduate School of Arts & Sciences,0,2,7,3.87,0,1,1,0,1,0,0.0,0
2752,3.6,2023,Working,1,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,2,,0,1,0,0,0,0,0.0,0
2753,3.6,2023,Military,0,Chemistry,Male,College and Graduate School of Arts & Sciences,0,0,0,3.91,0,0,0,0,0,0,0.0,0
2754,3.6,2023,Continuing Education,1,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,0.0,0
2755,3.6,2023,Working,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,0,5,,0,1,0,0,0,0,0.0,0
2756,3.6,2023,Working,1,Engineering - Mechanical Engineering,Female,School of Engineering & Applied Science,1,2,86,,0,1,0,0,1,1,0.0,0
2757,3.6,2023,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,7,22,,0,1,0,0,1,0,0.0,0
2758,3.6,2023,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,7,22,3.96,0,1,0,0,1,0,0.0,0
2759,3.6,2023,Working,3,Architecture,Female,School of Architecture,1,5,130,,1,1,0,0,1,1,0.0,0
2760,3.6,2023,Working,2,Education - English Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
2761,3.6,2023,Working,1,Economics,Male,College and Graduate School of Arts & Sciences,1,3,19,3.87,0,1,0,0,1,0,0.0,0
2762,3.6,2023,Working,1,Economics,Male,College and Graduate School of Arts & Sciences,1,3,19,3.17,0,1,0,0,1,0,0.0,0
2763,3.6,2023,Still Looking,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,2,30,3.94,0,1,0,1,1,0,0.0,0
2764,3.6,2023,Still Looking,0,Statistics,Female,College and Graduate School of Arts & Sciences,0,2,184,,0,0,0,1,1,1,0.0,0
2765,3.6,2023,Still Looking,0,Statistics,Female,College and Graduate School of Arts & Sciences,0,2,184,4.2,0,0,0,1,1,1,0.0,0
2766,3.6,2023,Working,0,Education - Educational Psychology,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0,0.0,0
2767,3.6,2023,Working,2,Architecture,Male,School of Architecture,1,1,15,,0,1,0,0,0,0,0.0,0
2768,3.6,2023,Continuing Education,0,Biology,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,1.0,1
2769,3.6,2023,Continuing Education,1,Economics,Male,College and Graduate School of Arts & Sciences,0,1,197,,0,1,1,0,0,1,0.0,0
2770,3.6,2023,Working,0,Drama,Female,College and Graduate School of Arts & Sciences,1,0,4,4.0,0,0,0,0,0,0,0.0,0
2771,3.6,2023,Working,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,1,4,3.93,0,1,0,0,0,0,0.0,0
2772,3.6,2023,Working,1,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,1,4,3.69,0,1,0,0,0,0,0.0,0
2773,3.6,2023,Working,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
2774,3.6,2023,Still Looking,1,Cognitive Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,190,,0,1,0,1,0,1,2.0,1
2775,3.6,2023,Continuing Education,2,African-American & African Studies,Female,College and Graduate School of Arts & Sciences,0,16,104,,0,1,1,0,1,1,14.0,1
2776,3.6,2023,Continuing Education,3,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,0,1,36,,0,1,1,0,0,0,1.0,1
2777,3.6,2023,Still Looking,1,Environmental Thought & Practice - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,4.0,0,1,0,1,0,0,1.0,1
2778,3.6,2023,Still Looking,0,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,0,2.6,0,0,0,1,0,0,0.0,0
2779,3.6,2023,Working,2,Education - Youth & Social Innovation,Female,School of Education and Human Development,1,0,106,,1,1,0,0,0,1,0.0,0
2780,3.6,2023,Still Looking,1,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,2,62,3.88,0,1,0,1,1,1,3.0,1
2781,3.6,2023,Working,3,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,3,6,,0,1,0,0,1,0,0.0,0
2782,3.6,2023,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,1,4,,0,1,0,0,0,0,0.0,0
2783,3.6,2023,Continuing Education,3,History,Female,College and Graduate School of Arts & Sciences,0,4,108,,1,1,1,0,1,1,2.0,1
2784,3.6,2023,Working,2,Government,Male,College and Graduate School of Arts & Sciences,1,0,13,4.65,0,1,0,0,0,0,2.0,1
2785,3.6,2023,Working,2,Government,Male,College and Graduate School of Arts & Sciences,1,0,13,3.89,0,1,0,0,0,0,2.0,1
2786,3.6,2023,Continuing Education,3,Art - Art History,Female,College and Graduate School of Arts & Sciences,0,0,28,3.82,0,1,1,0,0,0,0.0,0
2787,3.6,2023,Working,3,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,86,3.85,0,1,0,0,0,1,1.0,1
2788,3.6,2023,Working,3,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,86,4.39,0,1,0,0,0,1,1.0,1
2789,3.6,2023,Working,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,72,,0,1,0,0,0,1,0.0,0
2790,3.6,2023,Still Looking,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,8,178,3.7,0,1,0,1,1,1,0.0,0
2791,3.6,2023,Still Looking,0,Linguistics,Male,College and Graduate School of Arts & Sciences,0,0,16,3.71,0,0,0,1,0,0,0.0,0
2792,3.6,2023,Still Looking,3,Economics,Female,College and Graduate School of Arts & Sciences,0,0,2,,0,1,0,1,0,0,0.0,0
2793,3.6,2023,Continuing Education,1,Government,Female,College and Graduate School of Arts & Sciences,0,0,3,3.5,0,1,1,0,0,0,0.0,0
2794,3.6,2023,Still Looking,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,1,10,3.7,0,0,0,1,0,0,1.0,1
2795,3.6,2023,Still Looking,1,Art - Art History,Female,College and Graduate School of Arts & Sciences,0,0,1,,0,1,0,1,0,0,0.0,0
2796,3.6,2023,Still Looking,0,Japanese Language & Literature - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,3,,0,0,0,1,0,0,0.0,0
2797,3.6,2023,Working,3,Economics,Female,College and Graduate School of Arts & Sciences,1,0,2,4.4,0,1,0,0,0,0,0.0,0
2798,3.6,2023,Working,3,Economics,Female,College and Graduate School of Arts & Sciences,1,0,2,3.87,0,1,0,0,0,0,0.0,0
2799,3.6,2023,Working,3,Economics,Female,College and Graduate School of Arts & Sciences,1,0,2,,0,1,0,0,0,0,0.0,0
2800,3.6,2023,Still Looking,0,Chemistry,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,1,0,0,3.0,1
2801,3.6,2023,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,3.59,0,0,1,0,0,0,7.0,1
2802,3.6,2023,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,4.0,0,0,1,0,0,0,7.0,1
2803,3.6,2023,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,4.71,0,0,1,0,0,0,7.0,1
2804,3.6,2023,Working,1,Education - Kinesiology,Male,School of Education and Human Development,1,1,120,,0,1,0,0,0,1,0.0,0
2805,3.6,2023,Continuing Education,1,Chemistry,Female,College and Graduate School of Arts & Sciences,0,0,0,3.92,1,1,1,0,0,0,1.0,1
2806,3.6,2023,Continuing Education,0,Cognitive Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,10,123,3.89,0,0,1,0,1,1,0.0,0
2807,3.6,2023,Continuing Education,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,10,347,,0,0,1,0,1,1,0.0,0
2808,3.6,2023,Continuing Education,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,10,347,3.2,0,0,1,0,1,1,0.0,0
2809,3.6,2023,Working,2,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,4,9,,0,1,0,0,1,0,3.0,1
2810,3.6,2023,Working,2,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,1,0,3,3.98,0,1,0,0,0,0,0.0,0
2811,3.6,2023,Continuing Education,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,9,39,4.0,0,1,1,0,1,0,0.0,0
2812,3.6,2023,Continuing Education,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,9,39,3.87,0,1,1,0,1,0,0.0,0
2813,3.6,2023,Continuing Education,2,Statistics,Female,College and Graduate School of Arts & Sciences,0,0,2,3.97,0,1,1,0,0,0,0.0,0
2814,3.6,2023,Continuing Education,2,Statistics,Female,College and Graduate School of Arts & Sciences,0,0,2,,0,1,1,0,0,0,0.0,0
2815,3.6,2023,Continuing Education,2,Statistics,Female,College and Graduate School of Arts & Sciences,0,0,2,4.0,0,1,1,0,0,0,0.0,0
2816,3.6,2023,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,6,,0,0,1,0,0,0,0.0,0
2817,3.6,2023,Working,1,Architecture,Female,School of Architecture,1,0,0,,0,1,0,0,0,0,0.0,0
2818,3.6,2023,Continuing Education,0,Engineering - Chemical Engineering,Male,School of Engineering & Applied Science,0,0,0,,0,0,1,0,0,0,0.0,0
2819,3.6,2023,Working,0,Art - Studio Art,Female,College and Graduate School of Arts & Sciences,1,3,132,,0,0,0,0,1,1,0.0,0
2820,3.6,2023,Continuing Education,3,Political Philosophy Policy & Law - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,0,3.92,0,1,1,0,0,0,0.0,0
2821,3.6,2023,Working,1,Government,Female,College and Graduate School of Arts & Sciences,1,0,3,3.72,0,1,0,0,0,0,0.0,0
2822,3.6,2023,Still Looking,1,Mathematics,Female,College and Graduate School of Arts & Sciences,0,2,5,,0,1,0,1,1,0,0.0,0
2823,3.6,2023,Continuing Education,0,Creative Writing,Female,College and Graduate School of Arts & Sciences,0,0,37,,0,0,1,0,0,0,0.0,0
2824,3.6,2023,Continuing Education,2,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,3.0,1
2825,3.6,2023,Continuing Education,1,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,2,,0,1,1,0,0,0,2.0,1
2826,3.6,2023,Working,1,Education - Speech Communication Disorders,Female,School of Education and Human Development,1,0,0,3.7,0,1,0,0,0,0,0.0,0
2827,3.6,2023,Working,0,Engineering - Computer Engineering,Female,School of Engineering & Applied Science,1,0,149,,0,0,0,0,0,1,0.0,0
2828,3.6,2023,Still Looking,0,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,171,3.36,0,0,0,1,0,1,0.0,0
2829,3.6,2023,Working,3,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,94,3.67,0,1,0,0,0,1,2.0,1
2830,3.6,2023,Working,1,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
2831,3.6,2023,Still Looking,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,1,0,0,0.0,0
2832,3.6,2023,Continuing Education,3,Environmental Thought & Practice - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,4,,1,1,1,0,0,0,1.0,1
2833,3.6,2023,Continuing Education,3,Environmental Thought & Practice - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,4,3.87,1,1,1,0,0,0,1.0,1
2834,3.6,2023,Working,3,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,1,0,84,3.9,0,1,0,0,0,1,0.0,0
2835,3.6,2023,Working,3,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,1,0,84,,0,1,0,0,0,1,0.0,0
2836,3.6,2023,Fellowship,2,Chemistry,Female,College and Graduate School of Arts & Sciences,0,0,41,3.9,0,1,0,0,0,0,0.0,0
2837,3.6,2023,Working,2,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,49,,0,1,0,0,0,1,0.0,0
2838,3.6,2023,Working,2,Chemistry,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
2839,3.6,2023,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,0,4.54,0,1,0,0,0,0,0.0,0
2840,3.6,2023,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,0,3.8,0,1,0,0,0,0,0.0,0
2841,3.6,2023,Still Looking,0,Engineering - Materials Science & Engineering,Female,School of Engineering & Applied Science,0,0,0,3.9,0,0,0,1,0,0,0.0,0
2842,3.6,2023,Working,2,Neuroscience - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,1,14,3.96,0,1,0,0,0,0,0.0,0
2843,3.6,2023,Working,2,English,Female,College and Graduate School of Arts & Sciences,1,2,112,3.91,0,1,0,0,1,1,0.0,0
2844,3.6,2023,Working,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,0,,1,1,0,0,0,0,0.0,0
2845,3.6,2023,Still Looking,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,63,,0,1,0,1,0,1,0.0,0
2846,3.6,2023,Still Looking,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,63,3.67,0,1,0,1,0,1,0.0,0
2847,3.6,2023,Continuing Education,2,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,9,210,,0,1,1,0,1,1,0.0,0
2848,3.6,2023,Working,0,Chemistry,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
2849,3.6,2023,Working,1,Physics,Female,College and Graduate School of Arts & Sciences,1,1,5,3.9,0,1,0,0,0,0,0.0,0
2850,3.6,2023,Continuing Education,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,116,4.5,0,1,1,0,0,1,0.0,0
2851,3.6,2023,Continuing Education,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,116,,0,1,1,0,0,1,0.0,0
2852,3.6,2023,Working,1,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,1,1,42,3.85,0,1,0,0,0,0,1.0,1
2853,3.6,2023,Working,1,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,1,1,42,4.31,0,1,0,0,0,0,1.0,1
2854,3.6,2023,Working,0,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,0,0,,0,0,0,0,0,0,0.0,0
2855,3.6,2023,Working,1,Statistics,Female,College and Graduate School of Arts & Sciences,1,9,201,3.9,0,1,0,0,1,1,3.0,1
2856,3.6,2023,Working,1,Statistics,Female,College and Graduate School of Arts & Sciences,1,9,201,3.94,0,1,0,0,1,1,3.0,1
2857,3.6,2023,Working,0,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
2858,3.6,2023,Working,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,116,3.81,0,1,0,0,0,1,0.0,0
2859,3.6,2023,Continuing Education,3,Economics,Female,College and Graduate School of Arts & Sciences,0,1,158,3.94,0,1,1,0,0,1,0.0,0
2860,3.6,2023,Working,0,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,1,,0,0,0,0,0,0,0.0,0
2861,3.6,2023,Continuing Education,3,Statistics,Male,College and Graduate School of Arts & Sciences,0,0,9,,0,1,1,0,0,0,0.0,0
2862,3.6,2023,Continuing Education,3,Statistics,Male,College and Graduate School of Arts & Sciences,0,0,9,3.83,0,1,1,0,0,0,0.0,0
2863,3.6,2023,Working,2,Statistics,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
